zip_code	MSA_number	MSA_name
24873	99046	WV NONMETROPOLITAN AREA
24874	99046	WV NONMETROPOLITAN AREA
24877	99046	WV NONMETROPOLITAN AREA
24878	99046	WV NONMETROPOLITAN AREA
24879	99046	WV NONMETROPOLITAN AREA
24880	99046	WV NONMETROPOLITAN AREA
24881	99046	WV NONMETROPOLITAN AREA
24882	99046	WV NONMETROPOLITAN AREA
24883	99046	WV NONMETROPOLITAN AREA
24884	99046	WV NONMETROPOLITAN AREA
24887	99046	WV NONMETROPOLITAN AREA
24888	99046	WV NONMETROPOLITAN AREA
24889	99046	WV NONMETROPOLITAN AREA
24892	99046	WV NONMETROPOLITAN AREA
24894	99046	WV NONMETROPOLITAN AREA
24895	99046	WV NONMETROPOLITAN AREA
24896	99046	WV NONMETROPOLITAN AREA
24897	99046	WV NONMETROPOLITAN AREA
24898	99046	WV NONMETROPOLITAN AREA
24899	99046	WV NONMETROPOLITAN AREA
24901	99046	WV NONMETROPOLITAN AREA
24902	99046	WV NONMETROPOLITAN AREA
24910	99046	WV NONMETROPOLITAN AREA
24915	99046	WV NONMETROPOLITAN AREA
24916	99046	WV NONMETROPOLITAN AREA
24917	99046	WV NONMETROPOLITAN AREA
24918	99046	WV NONMETROPOLITAN AREA
24919	99046	WV NONMETROPOLITAN AREA
24920	99046	WV NONMETROPOLITAN AREA
24924	99046	WV NONMETROPOLITAN AREA
24925	99046	WV NONMETROPOLITAN AREA
24927	99046	WV NONMETROPOLITAN AREA
24931	99046	WV NONMETROPOLITAN AREA
24934	99046	WV NONMETROPOLITAN AREA
24935	99046	WV NONMETROPOLITAN AREA
24936	99046	WV NONMETROPOLITAN AREA
24938	99046	WV NONMETROPOLITAN AREA
24941	99046	WV NONMETROPOLITAN AREA
24942	99046	WV NONMETROPOLITAN AREA
24943	99046	WV NONMETROPOLITAN AREA
24944	99046	WV NONMETROPOLITAN AREA
24945	99046	WV NONMETROPOLITAN AREA
24946	99046	WV NONMETROPOLITAN AREA
24950	99046	WV NONMETROPOLITAN AREA
24951	99046	WV NONMETROPOLITAN AREA
24954	99046	WV NONMETROPOLITAN AREA
24957	99046	WV NONMETROPOLITAN AREA
24958	99046	WV NONMETROPOLITAN AREA
24961	99046	WV NONMETROPOLITAN AREA
24962	99046	WV NONMETROPOLITAN AREA
24963	99046	WV NONMETROPOLITAN AREA
24966	99046	WV NONMETROPOLITAN AREA
24970	99046	WV NONMETROPOLITAN AREA
24974	99046	WV NONMETROPOLITAN AREA
24976	99046	WV NONMETROPOLITAN AREA
24977	99046	WV NONMETROPOLITAN AREA
24981	99046	WV NONMETROPOLITAN AREA
24983	99046	WV NONMETROPOLITAN AREA
24984	99046	WV NONMETROPOLITAN AREA
24985	99046	WV NONMETROPOLITAN AREA
24986	99046	WV NONMETROPOLITAN AREA
24991	99046	WV NONMETROPOLITAN AREA
24993	99046	WV NONMETROPOLITAN AREA
25002	99046	WV NONMETROPOLITAN AREA
25003	16620	Charleston, WV MSA
25004	99046	WV NONMETROPOLITAN AREA
25005	99046	WV NONMETROPOLITAN AREA
25007	99046	WV NONMETROPOLITAN AREA
25008	99046	WV NONMETROPOLITAN AREA
25009	16620	Charleston, WV MSA
25010	16620	Charleston, WV MSA
25011	16620	Charleston, WV MSA
25015	16620	Charleston, WV MSA
25018	16620	Charleston, WV MSA
25019	16620	Charleston, WV MSA
25021	16620	Charleston, WV MSA
25022	99046	WV NONMETROPOLITAN AREA
25024	16620	Charleston, WV MSA
25025	16620	Charleston, WV MSA
25026	16620	Charleston, WV MSA
25028	16620	Charleston, WV MSA
25030	16620	Charleston, WV MSA
25031	99046	WV NONMETROPOLITAN AREA
25033	16620	Charleston, WV MSA
25035	16620	Charleston, WV MSA
25036	99046	WV NONMETROPOLITAN AREA
25039	16620	Charleston, WV MSA
25040	99046	WV NONMETROPOLITAN AREA
25043	16620	Charleston, WV MSA
25044	99046	WV NONMETROPOLITAN AREA
25045	16620	Charleston, WV MSA
25046	99046	WV NONMETROPOLITAN AREA
25047	99046	WV NONMETROPOLITAN AREA
25048	99046	WV NONMETROPOLITAN AREA
25049	16620	Charleston, WV MSA
25051	16620	Charleston, WV MSA
25053	16620	Charleston, WV MSA
25054	16620	Charleston, WV MSA
25057	99046	WV NONMETROPOLITAN AREA
25059	99046	WV NONMETROPOLITAN AREA
25060	99046	WV NONMETROPOLITAN AREA
25061	16620	Charleston, WV MSA
25062	99046	WV NONMETROPOLITAN AREA
25063	16620	Charleston, WV MSA
25064	16620	Charleston, WV MSA
25067	16620	Charleston, WV MSA
25070	16620	Charleston, WV MSA
25071	16620	Charleston, WV MSA
25075	16620	Charleston, WV MSA
25076	99046	WV NONMETROPOLITAN AREA
25079	16620	Charleston, WV MSA
25081	16620	Charleston, WV MSA
25082	16620	Charleston, WV MSA
25083	16620	Charleston, WV MSA
25085	99046	WV NONMETROPOLITAN AREA
25086	16620	Charleston, WV MSA
25088	16620	Charleston, WV MSA
25090	99046	WV NONMETROPOLITAN AREA
25093	16620	Charleston, WV MSA
25095	99046	WV NONMETROPOLITAN AREA
25102	16620	Charleston, WV MSA
25103	16620	Charleston, WV MSA
25106	99046	WV NONMETROPOLITAN AREA
25107	16620	Charleston, WV MSA
25108	16620	Charleston, WV MSA
25109	16620	Charleston, WV MSA
25110	16620	Charleston, WV MSA
25111	16620	Charleston, WV MSA
25112	16620	Charleston, WV MSA
25113	16620	Charleston, WV MSA
25114	16620	Charleston, WV MSA
25115	99046	WV NONMETROPOLITAN AREA
25118	99046	WV NONMETROPOLITAN AREA
25119	99046	WV NONMETROPOLITAN AREA
25121	99046	WV NONMETROPOLITAN AREA
25122	16620	Charleston, WV MSA
25123	99046	WV NONMETROPOLITAN AREA
25124	16620	Charleston, WV MSA
25125	16620	Charleston, WV MSA
25126	16620	Charleston, WV MSA
25130	16620	Charleston, WV MSA
25132	16620	Charleston, WV MSA
25133	16620	Charleston, WV MSA
25134	16620	Charleston, WV MSA
25136	99046	WV NONMETROPOLITAN AREA
25139	99046	WV NONMETROPOLITAN AREA
25140	99046	WV NONMETROPOLITAN AREA
25141	16620	Charleston, WV MSA
25142	16620	Charleston, WV MSA
25143	16620	Charleston, WV MSA
25147	16620	Charleston, WV MSA
25148	16620	Charleston, WV MSA
25149	16620	Charleston, WV MSA
25150	16620	Charleston, WV MSA
25152	99046	WV NONMETROPOLITAN AREA
25154	16620	Charleston, WV MSA
25156	16620	Charleston, WV MSA
25159	16620	Charleston, WV MSA
25160	16620	Charleston, WV MSA
25161	99046	WV NONMETROPOLITAN AREA
25162	16620	Charleston, WV MSA
25164	16620	Charleston, WV MSA
25165	16620	Charleston, WV MSA
25168	16620	Charleston, WV MSA
25169	16620	Charleston, WV MSA
25173	99046	WV NONMETROPOLITAN AREA
25174	99046	WV NONMETROPOLITAN AREA
25177	16620	Charleston, WV MSA
25180	99046	WV NONMETROPOLITAN AREA
25181	16620	Charleston, WV MSA
25182	16620	Charleston, WV MSA
25183	99046	WV NONMETROPOLITAN AREA
25185	99046	WV NONMETROPOLITAN AREA
25186	99046	WV NONMETROPOLITAN AREA
25187	99046	WV NONMETROPOLITAN AREA
25193	16620	Charleston, WV MSA
25201	16620	Charleston, WV MSA
25202	16620	Charleston, WV MSA
25203	16620	Charleston, WV MSA
25204	16620	Charleston, WV MSA
25205	16620	Charleston, WV MSA
25206	16620	Charleston, WV MSA
25208	16620	Charleston, WV MSA
25209	16620	Charleston, WV MSA
25211	16620	Charleston, WV MSA
25213	16620	Charleston, WV MSA
25214	16620	Charleston, WV MSA
25231	99046	WV NONMETROPOLITAN AREA
25234	99046	WV NONMETROPOLITAN AREA
25235	99046	WV NONMETROPOLITAN AREA
25239	99046	WV NONMETROPOLITAN AREA
25241	99046	WV NONMETROPOLITAN AREA
25243	99046	WV NONMETROPOLITAN AREA
25244	99046	WV NONMETROPOLITAN AREA
25245	99046	WV NONMETROPOLITAN AREA
25247	99046	WV NONMETROPOLITAN AREA
25248	99046	WV NONMETROPOLITAN AREA
25250	99046	WV NONMETROPOLITAN AREA
25251	99046	WV NONMETROPOLITAN AREA
25252	99046	WV NONMETROPOLITAN AREA
25253	99046	WV NONMETROPOLITAN AREA
25256	99046	WV NONMETROPOLITAN AREA
25258	99046	WV NONMETROPOLITAN AREA
25259	99046	WV NONMETROPOLITAN AREA
25260	99046	WV NONMETROPOLITAN AREA
25261	99046	WV NONMETROPOLITAN AREA
25262	99046	WV NONMETROPOLITAN AREA
25264	99046	WV NONMETROPOLITAN AREA
25265	99046	WV NONMETROPOLITAN AREA
25266	99046	WV NONMETROPOLITAN AREA
25267	99046	WV NONMETROPOLITAN AREA
25268	99046	WV NONMETROPOLITAN AREA
25270	99046	WV NONMETROPOLITAN AREA
25271	99046	WV NONMETROPOLITAN AREA
25275	99046	WV NONMETROPOLITAN AREA
25276	99046	WV NONMETROPOLITAN AREA
25279	99046	WV NONMETROPOLITAN AREA
25281	99046	WV NONMETROPOLITAN AREA
25283	16620	Charleston, WV MSA
25285	16620	Charleston, WV MSA
25286	99046	WV NONMETROPOLITAN AREA
25287	99046	WV NONMETROPOLITAN AREA
25301	16620	Charleston, WV MSA
25302	16620	Charleston, WV MSA
25303	16620	Charleston, WV MSA
25304	16620	Charleston, WV MSA
25305	16620	Charleston, WV MSA
25306	16620	Charleston, WV MSA
25309	16620	Charleston, WV MSA
25311	16620	Charleston, WV MSA
25312	16620	Charleston, WV MSA
25313	16620	Charleston, WV MSA
25314	16620	Charleston, WV MSA
25315	16620	Charleston, WV MSA
25317	16620	Charleston, WV MSA
25320	16620	Charleston, WV MSA
25321	16620	Charleston, WV MSA
25322	16620	Charleston, WV MSA
25323	16620	Charleston, WV MSA
25324	16620	Charleston, WV MSA
25325	16620	Charleston, WV MSA
25326	16620	Charleston, WV MSA
25327	16620	Charleston, WV MSA
25328	16620	Charleston, WV MSA
25329	16620	Charleston, WV MSA
25330	16620	Charleston, WV MSA
25331	16620	Charleston, WV MSA
25332	16620	Charleston, WV MSA
25333	16620	Charleston, WV MSA
25334	16620	Charleston, WV MSA
25335	16620	Charleston, WV MSA
25336	16620	Charleston, WV MSA
25337	16620	Charleston, WV MSA
25338	16620	Charleston, WV MSA
25339	16620	Charleston, WV MSA
25350	16620	Charleston, WV MSA
25356	16620	Charleston, WV MSA
25357	16620	Charleston, WV MSA
25358	16620	Charleston, WV MSA
25360	16620	Charleston, WV MSA
25361	16620	Charleston, WV MSA
25362	16620	Charleston, WV MSA
25364	16620	Charleston, WV MSA
25365	16620	Charleston, WV MSA
25375	16620	Charleston, WV MSA
25387	16620	Charleston, WV MSA
25389	16620	Charleston, WV MSA
25392	16620	Charleston, WV MSA
25396	16620	Charleston, WV MSA
25401	25180	Hagerstown-Martinsburg, MD-WV MSA
25402	25180	Hagerstown-Martinsburg, MD-WV MSA
25403	25180	Hagerstown-Martinsburg, MD-WV MSA
25404	25180	Hagerstown-Martinsburg, MD-WV MSA
25405	25180	Hagerstown-Martinsburg, MD-WV MSA
25410	47900	Washington-Arlington-Alexandria, DC-VA-MD-WV MSA
25411	25180	Hagerstown-Martinsburg, MD-WV MSA
25413	25180	Hagerstown-Martinsburg, MD-WV MSA
25414	47900	Washington-Arlington-Alexandria, DC-VA-MD-WV MSA
25419	25180	Hagerstown-Martinsburg, MD-WV MSA
25420	25180	Hagerstown-Martinsburg, MD-WV MSA
25421	25180	Hagerstown-Martinsburg, MD-WV MSA
25422	25180	Hagerstown-Martinsburg, MD-WV MSA
25423	47900	Washington-Arlington-Alexandria, DC-VA-MD-WV MSA
25425	47900	Washington-Arlington-Alexandria, DC-VA-MD-WV MSA
25427	25180	Hagerstown-Martinsburg, MD-WV MSA
25428	25180	Hagerstown-Martinsburg, MD-WV MSA
25429	47900	Washington-Arlington-Alexandria, DC-VA-MD-WV MSA
25430	47900	Washington-Arlington-Alexandria, DC-VA-MD-WV MSA
25431	49020	Winchester, VA-WV MSA
25432	47900	Washington-Arlington-Alexandria, DC-VA-MD-WV MSA
25434	25180	Hagerstown-Martinsburg, MD-WV MSA
25437	49020	Winchester, VA-WV MSA
25438	47900	Washington-Arlington-Alexandria, DC-VA-MD-WV MSA
25440	25180	Hagerstown-Martinsburg, MD-WV MSA
25441	47900	Washington-Arlington-Alexandria, DC-VA-MD-WV MSA
25442	47900	Washington-Arlington-Alexandria, DC-VA-MD-WV MSA
25443	47900	Washington-Arlington-Alexandria, DC-VA-MD-WV MSA
25444	49020	Winchester, VA-WV MSA
25446	47900	Washington-Arlington-Alexandria, DC-VA-MD-WV MSA
25501	16620	Charleston, WV MSA
25502	99046	WV NONMETROPOLITAN AREA
25503	99046	WV NONMETROPOLITAN AREA
25504	26580	Huntington-Ashland, WV-KY-OH MSA
25505	99046	WV NONMETROPOLITAN AREA
25506	16620	Charleston, WV MSA
25507	26580	Huntington-Ashland, WV-KY-OH MSA
25508	99046	WV NONMETROPOLITAN AREA
25510	26580	Huntington-Ashland, WV-KY-OH MSA
25511	26580	Huntington-Ashland, WV-KY-OH MSA
25512	26580	Huntington-Ashland, WV-KY-OH MSA
25514	26580	Huntington-Ashland, WV-KY-OH MSA
25515	99046	WV NONMETROPOLITAN AREA
25517	26580	Huntington-Ashland, WV-KY-OH MSA
25519	26580	Huntington-Ashland, WV-KY-OH MSA
25520	99046	WV NONMETROPOLITAN AREA
25521	16620	Charleston, WV MSA
25523	16620	Charleston, WV MSA
25524	16620	Charleston, WV MSA
25526	16620	Charleston, WV MSA
25529	16620	Charleston, WV MSA
25530	26580	Huntington-Ashland, WV-KY-OH MSA
25534	26580	Huntington-Ashland, WV-KY-OH MSA
25535	26580	Huntington-Ashland, WV-KY-OH MSA
25537	26580	Huntington-Ashland, WV-KY-OH MSA
25540	16620	Charleston, WV MSA
25541	26580	Huntington-Ashland, WV-KY-OH MSA
25544	16620	Charleston, WV MSA
25545	26580	Huntington-Ashland, WV-KY-OH MSA
25547	99046	WV NONMETROPOLITAN AREA
25550	99046	WV NONMETROPOLITAN AREA
25555	26580	Huntington-Ashland, WV-KY-OH MSA
25557	16620	Charleston, WV MSA
25559	26580	Huntington-Ashland, WV-KY-OH MSA
25560	16620	Charleston, WV MSA
25562	26580	Huntington-Ashland, WV-KY-OH MSA
25564	16620	Charleston, WV MSA
25565	16620	Charleston, WV MSA
25567	16620	Charleston, WV MSA
25569	16620	Charleston, WV MSA
25570	26580	Huntington-Ashland, WV-KY-OH MSA
25571	16620	Charleston, WV MSA
25572	16620	Charleston, WV MSA
25573	16620	Charleston, WV MSA
25601	99046	WV NONMETROPOLITAN AREA
25606	99046	WV NONMETROPOLITAN AREA
25607	99046	WV NONMETROPOLITAN AREA
25608	99046	WV NONMETROPOLITAN AREA
25611	99046	WV NONMETROPOLITAN AREA
25612	99046	WV NONMETROPOLITAN AREA
25614	99046	WV NONMETROPOLITAN AREA
25617	99046	WV NONMETROPOLITAN AREA
25621	99046	WV NONMETROPOLITAN AREA
25623	99046	WV NONMETROPOLITAN AREA
25624	99046	WV NONMETROPOLITAN AREA
25625	99046	WV NONMETROPOLITAN AREA
25628	99046	WV NONMETROPOLITAN AREA
25630	99046	WV NONMETROPOLITAN AREA
25632	99046	WV NONMETROPOLITAN AREA
25634	99046	WV NONMETROPOLITAN AREA
25635	99046	WV NONMETROPOLITAN AREA
25636	99046	WV NONMETROPOLITAN AREA
25637	99046	WV NONMETROPOLITAN AREA
25638	99046	WV NONMETROPOLITAN AREA
25639	99046	WV NONMETROPOLITAN AREA
25644	99046	WV NONMETROPOLITAN AREA
25645	99046	WV NONMETROPOLITAN AREA
25646	99046	WV NONMETROPOLITAN AREA
25647	99046	WV NONMETROPOLITAN AREA
25649	99046	WV NONMETROPOLITAN AREA
25650	99046	WV NONMETROPOLITAN AREA
25651	99046	WV NONMETROPOLITAN AREA
25652	99046	WV NONMETROPOLITAN AREA
25653	99046	WV NONMETROPOLITAN AREA
25654	99046	WV NONMETROPOLITAN AREA
25661	99046	WV NONMETROPOLITAN AREA
25665	99046	WV NONMETROPOLITAN AREA
25666	99046	WV NONMETROPOLITAN AREA
25667	99046	WV NONMETROPOLITAN AREA
25669	26580	Huntington-Ashland, WV-KY-OH MSA
25670	99046	WV NONMETROPOLITAN AREA
25671	99046	WV NONMETROPOLITAN AREA
25672	99046	WV NONMETROPOLITAN AREA
25674	99046	WV NONMETROPOLITAN AREA
25676	99046	WV NONMETROPOLITAN AREA
25678	99046	WV NONMETROPOLITAN AREA
25682	99046	WV NONMETROPOLITAN AREA
25685	99046	WV NONMETROPOLITAN AREA
25686	99046	WV NONMETROPOLITAN AREA
25687	99046	WV NONMETROPOLITAN AREA
25688	99046	WV NONMETROPOLITAN AREA
25690	99046	WV NONMETROPOLITAN AREA
25691	99046	WV NONMETROPOLITAN AREA
25692	99046	WV NONMETROPOLITAN AREA
25694	99046	WV NONMETROPOLITAN AREA
25696	99046	WV NONMETROPOLITAN AREA
25697	99046	WV NONMETROPOLITAN AREA
25699	26580	Huntington-Ashland, WV-KY-OH MSA
25701	26580	Huntington-Ashland, WV-KY-OH MSA
25702	26580	Huntington-Ashland, WV-KY-OH MSA
25703	26580	Huntington-Ashland, WV-KY-OH MSA
25704	26580	Huntington-Ashland, WV-KY-OH MSA
25705	26580	Huntington-Ashland, WV-KY-OH MSA
25706	26580	Huntington-Ashland, WV-KY-OH MSA
25707	26580	Huntington-Ashland, WV-KY-OH MSA
25708	26580	Huntington-Ashland, WV-KY-OH MSA
25709	26580	Huntington-Ashland, WV-KY-OH MSA
25710	26580	Huntington-Ashland, WV-KY-OH MSA
25711	26580	Huntington-Ashland, WV-KY-OH MSA
25712	26580	Huntington-Ashland, WV-KY-OH MSA
25713	26580	Huntington-Ashland, WV-KY-OH MSA
25714	26580	Huntington-Ashland, WV-KY-OH MSA
25715	26580	Huntington-Ashland, WV-KY-OH MSA
25716	26580	Huntington-Ashland, WV-KY-OH MSA
25717	26580	Huntington-Ashland, WV-KY-OH MSA
25718	26580	Huntington-Ashland, WV-KY-OH MSA
25719	26580	Huntington-Ashland, WV-KY-OH MSA
25720	26580	Huntington-Ashland, WV-KY-OH MSA
25721	26580	Huntington-Ashland, WV-KY-OH MSA
25722	26580	Huntington-Ashland, WV-KY-OH MSA
25723	26580	Huntington-Ashland, WV-KY-OH MSA
25724	26580	Huntington-Ashland, WV-KY-OH MSA
25725	26580	Huntington-Ashland, WV-KY-OH MSA
25726	26580	Huntington-Ashland, WV-KY-OH MSA
25727	26580	Huntington-Ashland, WV-KY-OH MSA
25728	26580	Huntington-Ashland, WV-KY-OH MSA
25729	26580	Huntington-Ashland, WV-KY-OH MSA
25755	26580	Huntington-Ashland, WV-KY-OH MSA
25770	26580	Huntington-Ashland, WV-KY-OH MSA
25771	26580	Huntington-Ashland, WV-KY-OH MSA
25772	26580	Huntington-Ashland, WV-KY-OH MSA
25773	26580	Huntington-Ashland, WV-KY-OH MSA
25774	26580	Huntington-Ashland, WV-KY-OH MSA
25775	26580	Huntington-Ashland, WV-KY-OH MSA
25776	26580	Huntington-Ashland, WV-KY-OH MSA
25777	26580	Huntington-Ashland, WV-KY-OH MSA
25778	26580	Huntington-Ashland, WV-KY-OH MSA
25779	26580	Huntington-Ashland, WV-KY-OH MSA
25801	99046	WV NONMETROPOLITAN AREA
25802	99046	WV NONMETROPOLITAN AREA
25810	99046	WV NONMETROPOLITAN AREA
25811	99046	WV NONMETROPOLITAN AREA
25812	99046	WV NONMETROPOLITAN AREA
25813	99046	WV NONMETROPOLITAN AREA
25816	99046	WV NONMETROPOLITAN AREA
25817	99046	WV NONMETROPOLITAN AREA
25818	99046	WV NONMETROPOLITAN AREA
25820	99046	WV NONMETROPOLITAN AREA
25823	99046	WV NONMETROPOLITAN AREA
25825	99046	WV NONMETROPOLITAN AREA
25826	99046	WV NONMETROPOLITAN AREA
25827	99046	WV NONMETROPOLITAN AREA
25831	99046	WV NONMETROPOLITAN AREA
25832	99046	WV NONMETROPOLITAN AREA
25833	99046	WV NONMETROPOLITAN AREA
25836	99046	WV NONMETROPOLITAN AREA
25837	99046	WV NONMETROPOLITAN AREA
25839	99046	WV NONMETROPOLITAN AREA
25840	99046	WV NONMETROPOLITAN AREA
25841	99046	WV NONMETROPOLITAN AREA
25843	99046	WV NONMETROPOLITAN AREA
25844	99046	WV NONMETROPOLITAN AREA
25845	99046	WV NONMETROPOLITAN AREA
25846	99046	WV NONMETROPOLITAN AREA
25847	99046	WV NONMETROPOLITAN AREA
25848	99046	WV NONMETROPOLITAN AREA
25849	99046	WV NONMETROPOLITAN AREA
25851	99046	WV NONMETROPOLITAN AREA
25853	99046	WV NONMETROPOLITAN AREA
25854	99046	WV NONMETROPOLITAN AREA
25855	99046	WV NONMETROPOLITAN AREA
25856	99046	WV NONMETROPOLITAN AREA
25857	99046	WV NONMETROPOLITAN AREA
25859	99046	WV NONMETROPOLITAN AREA
25860	99046	WV NONMETROPOLITAN AREA
25862	99046	WV NONMETROPOLITAN AREA
25864	99046	WV NONMETROPOLITAN AREA
25865	99046	WV NONMETROPOLITAN AREA
25866	99046	WV NONMETROPOLITAN AREA
25868	99046	WV NONMETROPOLITAN AREA
25870	99046	WV NONMETROPOLITAN AREA
25871	99046	WV NONMETROPOLITAN AREA
25873	99046	WV NONMETROPOLITAN AREA
25875	99046	WV NONMETROPOLITAN AREA
25876	99046	WV NONMETROPOLITAN AREA
25878	99046	WV NONMETROPOLITAN AREA
25879	99046	WV NONMETROPOLITAN AREA
25880	99046	WV NONMETROPOLITAN AREA
25882	99046	WV NONMETROPOLITAN AREA
25901	99046	WV NONMETROPOLITAN AREA
25902	99046	WV NONMETROPOLITAN AREA
25904	99046	WV NONMETROPOLITAN AREA
25906	99046	WV NONMETROPOLITAN AREA
25907	99046	WV NONMETROPOLITAN AREA
25908	99046	WV NONMETROPOLITAN AREA
25909	99046	WV NONMETROPOLITAN AREA
25911	99046	WV NONMETROPOLITAN AREA
25912	99046	WV NONMETROPOLITAN AREA
25913	99046	WV NONMETROPOLITAN AREA
25914	99046	WV NONMETROPOLITAN AREA
25915	99046	WV NONMETROPOLITAN AREA
25916	99046	WV NONMETROPOLITAN AREA
25917	99046	WV NONMETROPOLITAN AREA
25918	99046	WV NONMETROPOLITAN AREA
25919	99046	WV NONMETROPOLITAN AREA
25920	99046	WV NONMETROPOLITAN AREA
25921	99046	WV NONMETROPOLITAN AREA
25922	99046	WV NONMETROPOLITAN AREA
25926	99046	WV NONMETROPOLITAN AREA
25927	99046	WV NONMETROPOLITAN AREA
25928	99046	WV NONMETROPOLITAN AREA
25931	99046	WV NONMETROPOLITAN AREA
25932	99046	WV NONMETROPOLITAN AREA
25934	99046	WV NONMETROPOLITAN AREA
25936	99046	WV NONMETROPOLITAN AREA
25938	99046	WV NONMETROPOLITAN AREA
25942	99046	WV NONMETROPOLITAN AREA
25943	99046	WV NONMETROPOLITAN AREA
25951	99046	WV NONMETROPOLITAN AREA
25958	99046	WV NONMETROPOLITAN AREA
25961	99046	WV NONMETROPOLITAN AREA
25962	99046	WV NONMETROPOLITAN AREA
25965	99046	WV NONMETROPOLITAN AREA
25966	99046	WV NONMETROPOLITAN AREA
25967	99046	WV NONMETROPOLITAN AREA
25969	99046	WV NONMETROPOLITAN AREA
25971	99046	WV NONMETROPOLITAN AREA
25972	99046	WV NONMETROPOLITAN AREA
25976	99046	WV NONMETROPOLITAN AREA
25977	99046	WV NONMETROPOLITAN AREA
25978	99046	WV NONMETROPOLITAN AREA
25979	99046	WV NONMETROPOLITAN AREA
25981	99046	WV NONMETROPOLITAN AREA
25984	99046	WV NONMETROPOLITAN AREA
25985	99046	WV NONMETROPOLITAN AREA
25986	99046	WV NONMETROPOLITAN AREA
25988	99046	WV NONMETROPOLITAN AREA
25989	99046	WV NONMETROPOLITAN AREA
26003	48540	Wheeling, WV-OH MSA
26030	48260	Weirton-Steubenville, WV-OH MSA
26031	48540	Wheeling, WV-OH MSA
26032	48260	Weirton-Steubenville, WV-OH MSA
26033	48540	Wheeling, WV-OH MSA
26034	48260	Weirton-Steubenville, WV-OH MSA
26035	48260	Weirton-Steubenville, WV-OH MSA
26036	48540	Wheeling, WV-OH MSA
26037	48260	Weirton-Steubenville, WV-OH MSA
26038	48540	Wheeling, WV-OH MSA
26039	48540	Wheeling, WV-OH MSA
26040	48540	Wheeling, WV-OH MSA
26041	48540	Wheeling, WV-OH MSA
26047	48260	Weirton-Steubenville, WV-OH MSA
26050	48260	Weirton-Steubenville, WV-OH MSA
26055	48540	Wheeling, WV-OH MSA
26056	48260	Weirton-Steubenville, WV-OH MSA
26058	48260	Weirton-Steubenville, WV-OH MSA
26059	48540	Wheeling, WV-OH MSA
26060	48540	Wheeling, WV-OH MSA
26062	48260	Weirton-Steubenville, WV-OH MSA
26070	48260	Weirton-Steubenville, WV-OH MSA
26074	48540	Wheeling, WV-OH MSA
26075	48260	Weirton-Steubenville, WV-OH MSA
26101	37620	Parkersburg-Marietta-Vienna, WV-OH MSA
26102	37620	Parkersburg-Marietta-Vienna, WV-OH MSA
26103	37620	Parkersburg-Marietta-Vienna, WV-OH MSA
26104	37620	Parkersburg-Marietta-Vienna, WV-OH MSA
26105	37620	Parkersburg-Marietta-Vienna, WV-OH MSA
26106	37620	Parkersburg-Marietta-Vienna, WV-OH MSA
26120	37620	Parkersburg-Marietta-Vienna, WV-OH MSA
26121	37620	Parkersburg-Marietta-Vienna, WV-OH MSA
26133	37620	Parkersburg-Marietta-Vienna, WV-OH MSA
26134	37620	Parkersburg-Marietta-Vienna, WV-OH MSA
26135	99046	WV NONMETROPOLITAN AREA
26136	99046	WV NONMETROPOLITAN AREA
26137	99046	WV NONMETROPOLITAN AREA
26138	37620	Parkersburg-Marietta-Vienna, WV-OH MSA
26141	37620	Parkersburg-Marietta-Vienna, WV-OH MSA
